folio,foliohog,id_focos,foco_num,foco_hor,foco_min,foco_fluor,foco_led,foco_incan,foco_lugar_desc
15890,1,4,2,0,15,2,0,0,Todas las recámaras
15890,1,1,1,1,30,1,0,0,La cocina
15890,1,2,0,0,0,0,0,0,Sala – Comedor
15890,1,3,1,0,20,1,0,0,Todos los baños
15890,1,5,1,0,20,1,0,0,El patio
15890,1,6,0,0,0,0,0,0,La cochera o calle
15890,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15890,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15891,1,1,1,1,0,0,0,1,La cocina
15891,1,2,1,10,0,0,0,1,Sala – Comedor
15891,1,3,1,1,0,1,0,0,Todos los baños
15891,1,4,3,1,0,0,0,3,Todas las recámaras
15891,1,5,0,0,0,0,0,0,El patio
15891,1,6,2,10,0,1,0,1,La cochera o calle
15891,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15891,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15892,1,1,1,0,30,1,0,0,La cocina
15892,1,2,1,0,30,1,0,0,Sala – Comedor
15892,1,3,1,1,0,1,0,0,Todos los baños
15892,1,4,1,1,0,1,0,0,Todas las recámaras
15892,1,5,1,1,30,1,0,0,El patio
15892,1,6,1,2,0,1,0,0,La cochera o calle
15892,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15892,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15893,1,5,0,0,0,0,0,0,El patio
15893,1,4,2,1,0,2,0,0,Todas las recámaras
15893,1,3,1,0,30,1,0,0,Todos los baños
15893,1,2,1,3,33,1,0,0,Sala – Comedor
15893,1,1,1,3,30,1,0,0,La cocina
15893,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15893,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15893,1,6,1,3,30,0,0,1,La cochera o calle
15894,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15894,1,6,1,1,0,1,0,0,La cochera o calle
15894,1,5,0,0,0,0,0,0,El patio
15894,1,4,1,3,0,1,0,0,Todas las recámaras
15894,1,3,1,3,0,1,0,0,Todos los baños
15894,1,2,1,3,0,1,0,0,Sala – Comedor
15894,1,1,2,4,0,2,0,0,La cocina
15894,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15895,1,1,1,3,0,1,0,0,La cocina
15895,1,2,0,0,0,0,0,0,Sala – Comedor
15895,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15895,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15895,1,3,1,4,0,1,0,0,Todos los baños
15895,1,4,1,3,0,1,0,0,Todas las recámaras
15895,1,5,0,0,0,0,0,0,El patio
15895,1,6,0,0,0,0,0,0,La cochera o calle
15896,1,6,1,0,30,1,0,0,La cochera o calle
15896,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15896,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15896,1,5,1,9,0,1,0,0,El patio
15896,1,4,1,1,0,1,0,0,Todas las recámaras
15896,1,3,1,1,0,1,0,0,Todos los baños
15896,1,2,1,1,0,1,0,0,Sala – Comedor
15896,1,1,1,2,0,1,0,0,La cocina
15897,1,2,1,5,0,1,0,0,Sala – Comedor
15897,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15897,1,1,1,1,0,1,0,0,La cocina
15897,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15897,1,6,1,0,30,1,0,0,La cochera o calle
15897,1,5,0,0,0,0,0,0,El patio
15897,1,4,0,0,0,0,0,0,Todas las recámaras
15897,1,3,0,0,0,0,0,0,Todos los baños
15898,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15898,1,1,1,3,0,1,0,0,La cocina
15898,1,2,0,0,0,0,0,0,Sala – Comedor
15898,1,3,1,2,0,1,0,0,Todos los baños
15898,1,4,2,3,0,2,0,0,Todas las recámaras
15898,1,5,0,0,0,0,0,0,El patio
15898,1,6,1,1,0,1,0,0,La cochera o calle
15898,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15899,1,6,1,0,20,1,0,0,La cochera o calle
15899,1,4,2,1,0,2,0,0,Todas las recámaras
15899,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15899,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15899,1,5,1,1,30,1,0,0,El patio
15899,1,1,1,2,0,1,0,0,La cocina
15899,1,2,0,0,0,0,0,0,Sala – Comedor
15899,1,3,1,0,30,1,0,0,Todos los baños
15900,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15900,1,7,1,1,0,1,0,0,Escaleras o pasillos interiores
15900,1,5,1,1,0,1,0,0,El patio
15900,1,4,2,1,0,2,0,0,Todas las recámaras
15900,1,3,1,0,30,1,0,0,Todos los baños
15900,1,2,0,0,0,0,0,0,Sala – Comedor
15900,1,1,1,1,0,1,0,0,La cocina
15900,1,6,1,0,15,1,0,0,La cochera o calle
15901,1,3,1,1,0,0,0,1,Todos los baños
15901,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15901,1,1,1,0,30,1,0,0,La cocina
15901,1,2,1,0,15,0,0,1,Sala – Comedor
15901,1,5,1,10,0,1,0,0,El patio
15901,1,6,1,10,0,1,0,0,La cochera o calle
15901,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15901,1,4,2,0,15,2,0,0,Todas las recámaras
15902,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15902,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15902,1,6,1,9,0,1,0,0,La cochera o calle
15902,1,5,1,3,0,1,0,0,El patio
15902,1,4,2,1,0,2,0,0,Todas las recámaras
15902,1,2,0,0,0,0,0,0,Sala – Comedor
15902,1,1,2,3,0,2,0,0,La cocina
15902,1,3,1,0,30,1,0,0,Todos los baños
15903,1,1,1,2,0,1,0,0,La cocina
15903,1,2,1,1,0,0,0,1,Sala – Comedor
15903,1,3,0,0,0,0,0,0,Todos los baños
15903,1,4,0,0,0,0,0,0,Todas las recámaras
15903,1,5,0,0,0,0,0,0,El patio
15903,1,6,1,12,0,0,0,1,La cochera o calle
15903,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15903,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15904,1,1,0,0,0,0,0,0,La cocina
15904,1,2,1,2,0,1,0,0,Sala – Comedor
15904,1,3,1,1,0,1,0,0,Todos los baños
15904,1,4,2,2,0,2,0,0,Todas las recámaras
15904,1,5,1,3,0,1,0,0,El patio
15904,1,6,0,0,0,0,0,0,La cochera o calle
15904,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15904,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15905,1,5,1,9,0,1,0,0,El patio
15905,1,6,1,3,0,1,0,0,La cochera o calle
15905,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15905,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15905,1,4,1,0,5,1,0,0,Todas las recámaras
15905,1,3,1,0,30,1,0,0,Todos los baños
15905,1,2,1,6,0,1,0,0,Sala – Comedor
15905,1,1,1,0,10,1,0,0,La cocina
15906,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15906,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15906,1,6,0,0,0,0,0,0,La cochera o calle
15906,1,5,0,0,0,0,0,0,El patio
15906,1,4,1,0,30,1,0,0,Todas las recámaras
15906,1,3,1,7,0,1,0,0,Todos los baños
15906,1,2,1,1,0,1,0,0,Sala – Comedor
15906,1,1,1,1,0,1,0,0,La cocina
15907,1,1,1,4,0,1,0,0,La cocina
15907,1,2,0,0,0,0,0,0,Sala – Comedor
15907,1,3,0,0,0,0,0,0,Todos los baños
15907,1,4,2,0,30,2,0,0,Todas las recámaras
15907,1,8,1,2,0,1,0,0,Otros espacios de la vivienda
15907,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15907,1,6,0,0,0,0,0,0,La cochera o calle
15907,1,5,1,3,0,1,0,0,El patio
15908,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15908,1,6,0,0,0,0,0,0,La cochera o calle
15908,1,5,1,9,0,0,0,1,El patio
15908,1,4,1,2,0,0,0,1,Todas las recámaras
15908,1,3,1,9,0,0,0,1,Todos los baños
15908,1,2,0,0,0,0,0,0,Sala – Comedor
15908,1,1,1,1,0,1,0,0,La cocina
15908,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15909,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15909,1,7,1,2,0,1,0,0,Escaleras o pasillos interiores
15909,1,6,1,2,0,1,0,0,La cochera o calle
15909,1,5,1,2,0,1,0,0,El patio
15909,1,4,2,3,0,2,0,0,Todas las recámaras
15909,1,3,1,3,0,1,0,0,Todos los baños
15909,1,1,1,3,0,1,0,0,La cocina
15909,1,2,1,3,0,1,0,0,Sala – Comedor
15910,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15910,1,1,1,2,0,1,0,0,La cocina
15910,1,2,1,0,30,1,0,0,Sala – Comedor
15910,1,3,1,1,0,1,0,0,Todos los baños
15910,1,4,2,1,0,2,0,0,Todas las recámaras
15910,1,5,1,1,0,1,0,0,El patio
15910,1,6,0,0,0,0,0,0,La cochera o calle
15910,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15911,1,4,3,3,0,2,0,1,Todas las recámaras
15911,1,5,0,0,0,0,0,0,El patio
15911,1,6,0,0,0,0,0,0,La cochera o calle
15911,1,3,0,0,0,0,0,0,Todos los baños
15911,1,2,0,0,0,0,0,0,Sala – Comedor
15911,1,1,1,3,0,1,0,0,La cocina
15911,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15911,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15912,1,3,1,12,0,0,0,1,Todos los baños
15912,1,2,0,0,0,0,0,0,Sala – Comedor
15912,1,1,0,0,0,0,0,0,La cocina
15912,1,4,1,2,0,1,0,0,Todas las recámaras
15912,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15912,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15912,1,6,0,0,0,0,0,0,La cochera o calle
15912,1,5,0,0,0,0,0,0,El patio
15913,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15913,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15913,1,1,1,1,0,0,0,1,La cocina
15913,1,5,0,0,0,0,0,0,El patio
15913,1,4,1,3,0,0,0,1,Todas las recámaras
15913,1,3,0,0,0,0,0,0,Todos los baños
15913,1,2,0,0,0,0,0,0,Sala – Comedor
15913,1,6,0,0,0,0,0,0,La cochera o calle
15914,1,4,0,0,0,0,0,0,Todas las recámaras
15914,1,5,0,0,0,0,0,0,El patio
15914,1,6,0,0,0,0,0,0,La cochera o calle
15914,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15914,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15914,1,2,0,0,0,0,0,0,Sala – Comedor
15914,1,3,0,0,0,0,0,0,Todos los baños
15914,1,1,2,2,0,0,0,2,La cocina
15915,1,5,1,12,0,1,0,0,El patio
15915,1,4,2,1,30,2,0,0,Todas las recámaras
15915,1,3,1,0,30,1,0,0,Todos los baños
15915,1,2,1,3,0,1,0,0,Sala – Comedor
15915,1,1,2,3,0,2,0,0,La cocina
15915,1,6,1,1,0,0,0,1,La cochera o calle
15915,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15915,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15916,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15916,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15916,1,6,0,0,0,0,0,0,La cochera o calle
15916,1,5,0,0,0,0,0,0,El patio
15916,1,4,1,1,30,1,0,0,Todas las recámaras
15916,1,3,0,0,0,0,0,0,Todos los baños
15916,1,1,1,1,30,1,0,0,La cocina
15916,1,2,1,1,0,1,0,0,Sala – Comedor
15917,1,1,1,2,0,1,0,0,La cocina
15917,1,2,0,0,0,0,0,0,Sala – Comedor
15917,1,3,1,1,0,1,0,0,Todos los baños
15917,1,4,2,3,0,2,0,0,Todas las recámaras
15917,1,5,0,0,0,0,0,0,El patio
15917,1,6,1,1,0,1,0,0,La cochera o calle
15917,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15917,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15918,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15918,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15918,1,6,0,0,0,0,0,0,La cochera o calle
15918,1,5,0,0,0,0,0,0,El patio
15918,1,1,1,4,0,0,0,1,La cocina
15918,1,3,0,0,0,0,0,0,Todos los baños
15918,1,4,1,1,0,1,0,0,Todas las recámaras
15918,1,2,0,0,0,0,0,0,Sala – Comedor
15919,1,2,1,1,0,1,0,0,Sala – Comedor
15919,1,3,1,1,0,1,0,0,Todos los baños
15919,1,4,2,1,0,2,0,0,Todas las recámaras
15919,1,1,1,2,0,1,0,0,La cocina
15919,1,5,0,0,0,0,0,0,El patio
15919,1,6,0,0,0,0,0,0,La cochera o calle
15919,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15919,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15920,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15920,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15920,1,6,2,3,0,0,0,2,La cochera o calle
15920,1,4,2,0,15,0,0,2,Todas las recámaras
15920,1,3,1,1,0,0,0,1,Todos los baños
15920,1,2,2,3,0,1,0,1,Sala – Comedor
15920,1,1,1,2,0,0,0,1,La cocina
15920,1,5,0,0,0,0,0,0,El patio
15921,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15921,1,3,1,2,0,0,0,1,Todos los baños
15921,1,4,2,5,0,2,0,0,Todas las recámaras
15921,1,5,1,3,0,0,0,1,El patio
15921,1,6,1,3,0,1,0,0,La cochera o calle
15921,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15921,1,2,1,5,0,1,0,0,Sala – Comedor
15921,1,1,1,3,0,1,0,0,La cocina
15922,1,1,1,8,0,1,0,0,La cocina
15922,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15922,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15922,1,6,1,4,0,1,0,0,La cochera o calle
15922,1,5,1,2,0,1,0,0,El patio
15922,1,4,2,1,0,2,0,0,Todas las recámaras
15922,1,3,1,2,0,1,0,0,Todos los baños
15922,1,2,1,1,0,1,0,0,Sala – Comedor
15923,1,1,1,2,0,1,0,0,La cocina
15923,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15923,1,2,1,2,0,1,0,0,Sala – Comedor
15923,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15923,1,3,1,3,0,1,0,0,Todos los baños
15923,1,4,2,1,0,2,0,0,Todas las recámaras
15923,1,5,1,3,0,1,0,0,El patio
15923,1,6,1,2,0,1,0,0,La cochera o calle
15924,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15924,1,6,1,2,0,1,0,0,La cochera o calle
15924,1,5,1,12,0,0,0,1,El patio
15924,1,4,3,3,0,0,0,3,Todas las recámaras
15924,1,3,1,12,0,0,0,1,Todos los baños
15924,1,1,1,3,0,0,0,1,La cocina
15924,1,2,1,3,0,0,0,1,Sala – Comedor
15924,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15925,1,6,0,0,0,0,0,0,La cochera o calle
15925,1,5,0,0,0,0,0,0,El patio
15925,1,4,2,2,0,0,0,2,Todas las recámaras
15925,1,3,1,0,3,0,0,1,Todos los baños
15925,1,2,0,0,0,0,0,0,Sala – Comedor
15925,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15925,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15925,1,1,1,2,0,0,0,1,La cocina
15926,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15926,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15926,1,2,1,2,0,1,0,0,Sala – Comedor
15926,1,3,1,3,0,0,0,1,Todos los baños
15926,1,4,1,0,30,0,0,1,Todas las recámaras
15926,1,5,0,0,0,0,0,0,El patio
15926,1,6,1,8,0,1,0,0,La cochera o calle
15926,1,1,1,2,0,1,0,0,La cocina
15927,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15927,1,1,1,6,0,1,0,0,La cocina
15927,1,2,1,1,30,1,0,0,Sala – Comedor
15927,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15927,1,4,2,1,30,2,0,0,Todas las recámaras
15927,1,5,1,10,0,1,0,0,El patio
15927,1,6,1,1,30,1,0,0,La cochera o calle
15927,1,3,1,0,15,1,0,0,Todos los baños
15928,1,1,1,2,30,1,0,0,La cocina
15928,1,2,0,0,0,0,0,0,Sala – Comedor
15928,1,3,1,1,0,1,0,0,Todos los baños
15928,1,4,1,0,30,1,0,0,Todas las recámaras
15928,1,5,1,10,0,1,0,0,El patio
15928,1,6,1,0,30,1,0,0,La cochera o calle
15928,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15928,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15929,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15929,1,6,0,0,0,0,0,0,La cochera o calle
15929,1,5,0,0,0,0,0,0,El patio
15929,1,4,2,4,0,2,0,0,Todas las recámaras
15929,1,3,1,2,0,1,0,0,Todos los baños
15929,1,2,0,0,0,0,0,0,Sala – Comedor
15929,1,1,1,5,0,1,0,0,La cocina
15929,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15930,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15930,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15930,1,6,0,0,0,0,0,0,La cochera o calle
15930,1,5,1,0,5,1,0,0,El patio
15930,1,4,2,0,15,2,0,0,Todas las recámaras
15930,1,3,1,0,5,1,0,0,Todos los baños
15930,1,1,1,10,0,1,0,0,La cocina
15930,1,2,1,0,15,1,0,0,Sala – Comedor
15931,1,1,1,3,0,0,0,1,La cocina
15931,1,2,0,0,0,0,0,0,Sala – Comedor
15931,1,3,0,0,0,0,0,0,Todos los baños
15931,1,4,1,5,0,0,0,1,Todas las recámaras
15931,1,5,0,0,0,0,0,0,El patio
15931,1,6,1,3,0,0,0,1,La cochera o calle
15931,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15931,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15932,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15932,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15932,1,6,1,0,10,0,0,1,La cochera o calle
15932,1,1,1,2,0,1,0,0,La cocina
15932,1,2,0,0,0,0,0,0,Sala – Comedor
15932,1,3,1,12,0,1,0,0,Todos los baños
15932,1,4,2,0,30,2,0,0,Todas las recámaras
15932,1,5,0,0,0,0,0,0,El patio
15933,1,5,1,1,0,1,0,0,El patio
15933,1,2,1,1,30,1,0,0,Sala – Comedor
15933,1,3,1,0,20,1,0,0,Todos los baños
15933,1,4,2,1,0,2,0,0,Todas las recámaras
15933,1,1,1,1,0,1,0,0,La cocina
15933,1,8,1,0,5,1,0,0,Otros espacios de la vivienda
15933,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15933,1,6,0,0,0,0,0,0,La cochera o calle
15934,1,6,0,0,0,0,0,0,La cochera o calle
15934,1,1,1,0,20,1,0,0,La cocina
15934,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15934,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15934,1,2,1,2,0,1,0,0,Sala – Comedor
15934,1,3,0,0,0,0,0,0,Todos los baños
15934,1,4,0,0,0,0,0,0,Todas las recámaras
15934,1,5,1,3,0,1,0,0,El patio
15935,1,6,1,8,0,1,0,0,La cochera o calle
15935,1,1,1,2,0,1,0,0,La cocina
15935,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15935,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15935,1,2,1,2,0,1,0,0,Sala – Comedor
15935,1,3,0,0,0,0,0,0,Todos los baños
15935,1,4,1,0,20,1,0,0,Todas las recámaras
15935,1,5,0,0,0,0,0,0,El patio
15936,1,6,1,1,0,1,0,0,La cochera o calle
15936,1,1,1,12,0,1,0,0,La cocina
15936,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15936,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15936,1,2,1,2,0,1,0,0,Sala – Comedor
15936,1,3,0,0,0,0,0,0,Todos los baños
15936,1,4,1,1,0,1,0,0,Todas las recámaras
15936,1,5,1,2,0,1,0,0,El patio
15937,1,6,0,0,0,0,0,0,La cochera o calle
15937,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15937,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15937,1,5,0,0,0,0,0,0,El patio
15937,1,4,2,0,30,2,0,0,Todas las recámaras
15937,1,3,1,0,30,1,0,0,Todos los baños
15937,1,2,1,0,30,1,0,0,Sala – Comedor
15937,1,1,2,7,0,2,0,0,La cocina
15938,1,1,1,3,0,1,0,0,La cocina
15938,1,2,1,3,0,1,0,0,Sala – Comedor
15938,1,3,1,0,30,1,0,0,Todos los baños
15938,1,4,0,0,0,0,0,0,Todas las recámaras
15938,1,5,0,0,0,0,0,0,El patio
15938,1,6,1,0,30,0,0,1,La cochera o calle
15938,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15938,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15939,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15939,1,6,0,0,0,0,0,0,La cochera o calle
15939,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15939,1,5,1,3,0,0,0,1,El patio
15939,1,4,1,2,0,0,0,1,Todas las recámaras
15939,1,3,1,1,0,1,0,0,Todos los baños
15939,1,2,0,0,0,0,0,0,Sala – Comedor
15939,1,1,1,1,0,0,0,1,La cocina
15940,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15940,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15940,1,6,0,0,0,0,0,0,La cochera o calle
15940,1,5,0,0,0,0,0,0,El patio
15940,1,4,1,1,0,0,0,1,Todas las recámaras
15940,1,3,0,0,0,0,0,0,Todos los baños
15940,1,2,0,0,0,0,0,0,Sala – Comedor
15940,1,1,0,0,0,0,0,0,La cocina
15941,1,1,0,0,0,0,0,0,La cocina
15941,1,2,0,0,0,0,0,0,Sala – Comedor
15941,1,3,0,0,0,0,0,0,Todos los baños
15941,1,4,0,0,0,0,0,0,Todas las recámaras
15941,1,5,0,0,0,0,0,0,El patio
15941,1,6,0,0,0,0,0,0,La cochera o calle
15941,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15941,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15942,1,1,1,2,0,1,0,0,La cocina
15942,1,2,2,3,0,1,0,1,Sala – Comedor
15942,1,3,2,0,30,2,0,0,Todos los baños
15942,1,4,3,1,0,3,0,0,Todas las recámaras
15942,1,5,0,0,0,0,0,0,El patio
15942,1,6,1,2,0,0,0,1,La cochera o calle
15942,1,7,1,0,10,0,0,1,Escaleras o pasillos interiores
15942,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15943,1,8,2,4,0,2,0,0,Otros espacios de la vivienda
15943,1,1,1,3,30,1,0,0,La cocina
15943,1,2,0,0,0,0,0,0,Sala – Comedor
15943,1,3,1,3,0,1,0,0,Todos los baños
15943,1,4,1,9,0,1,0,0,Todas las recámaras
15943,1,5,2,3,0,2,0,0,El patio
15943,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15943,1,6,0,0,0,0,0,0,La cochera o calle
15944,1,7,1,1,0,1,0,0,Escaleras o pasillos interiores
15944,1,6,0,0,0,0,0,0,La cochera o calle
15944,1,5,1,0,30,1,0,0,El patio
15944,1,4,3,0,40,3,0,0,Todas las recámaras
15944,1,3,1,1,0,0,0,1,Todos los baños
15944,1,2,0,0,0,0,0,0,Sala – Comedor
15944,1,1,2,0,40,2,0,0,La cocina
15944,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15945,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15945,1,6,0,0,0,0,0,0,La cochera o calle
15945,1,5,0,0,0,0,0,0,El patio
15945,1,4,1,2,0,1,0,0,Todas las recámaras
15945,1,3,1,12,0,1,0,0,Todos los baños
15945,1,2,1,1,0,1,0,0,Sala – Comedor
15945,1,1,1,4,0,1,0,0,La cocina
15945,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15946,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15946,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15946,1,1,1,2,0,1,0,0,La cocina
15946,1,2,0,0,0,0,0,0,Sala – Comedor
15946,1,3,0,0,0,0,0,0,Todos los baños
15946,1,4,2,4,0,2,0,0,Todas las recámaras
15946,1,5,0,0,0,0,0,0,El patio
15946,1,6,0,0,0,0,0,0,La cochera o calle
15947,1,1,1,1,0,0,0,1,La cocina
15947,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15947,1,6,1,1,0,0,0,1,La cochera o calle
15947,1,5,0,0,0,0,0,0,El patio
15947,1,4,0,0,0,0,0,0,Todas las recámaras
15947,1,3,0,0,0,0,0,0,Todos los baños
15947,1,2,0,0,0,0,0,0,Sala – Comedor
15947,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15948,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15948,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15948,1,6,1,1,15,1,0,0,La cochera o calle
15948,1,5,2,0,10,2,0,0,El patio
15948,1,4,3,4,30,3,0,0,Todas las recámaras
15948,1,3,1,0,20,1,0,0,Todos los baños
15948,1,2,0,0,0,0,0,0,Sala – Comedor
15948,1,1,1,2,30,1,0,0,La cocina
15949,1,1,1,2,0,1,0,0,La cocina
15949,1,2,0,0,0,0,0,0,Sala – Comedor
15949,1,3,1,1,0,1,0,0,Todos los baños
15949,1,4,2,2,0,2,0,0,Todas las recámaras
15949,1,5,1,2,0,0,0,1,El patio
15949,1,6,0,0,0,0,0,0,La cochera o calle
15949,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15949,1,8,1,3,0,0,0,1,Otros espacios de la vivienda
15950,1,1,1,3,0,1,0,0,La cocina
15950,1,2,0,0,0,0,0,0,Sala – Comedor
15950,1,8,1,1,0,0,0,1,Otros espacios de la vivienda
15950,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15950,1,6,1,5,0,0,0,1,La cochera o calle
15950,1,5,0,0,0,0,0,0,El patio
15950,1,4,1,5,0,1,0,0,Todas las recámaras
15950,1,3,1,1,0,1,0,0,Todos los baños
15951,1,1,1,3,0,1,0,0,La cocina
15951,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15951,1,6,0,0,0,0,0,0,La cochera o calle
15951,1,5,0,0,0,0,0,0,El patio
15951,1,4,1,0,15,0,0,1,Todas las recámaras
15951,1,3,1,1,0,1,0,0,Todos los baños
15951,1,2,1,2,0,0,0,1,Sala – Comedor
15951,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15952,1,4,2,3,0,2,0,0,Todas las recámaras
15952,1,2,0,0,0,0,0,0,Sala – Comedor
15952,1,1,1,3,0,1,0,0,La cocina
15952,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
15952,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
15952,1,6,0,0,0,0,0,0,La cochera o calle
15952,1,5,0,0,0,0,0,0,El patio
15952,1,3,0,0,0,0,0,0,Todos los baños
