folio,foliohog,id_cagua,cagua_tipo,cagua_capa,cagua_adqu,cagua_anio,cagua_mant
19347,1,1,1,2,1,7,1
19348,1,1,1,3,1,10,2
19349,1,1,7,4,1,2,4
19350,1,1,3, ,1,6,4
19352,1,1,1,3,1,22,4
19354,1,1,7,3,1,3,4
19354,1,2,3, ,1,5,2
19355,1,1,2, ,1,2,1
19357,1,1,7,4,1,1,4
19358,1,1,1,1,2,10,1
19359,1,1,7,6,1,1,2
19362,1,1,7,3,1,1,4
19367,1,1,3, ,1,10,2
19368,1,1,1,1,1,3,4
19369,1,1,3, ,1,1,4
19370,1,1,7,3,1,4,3
19373,1,1,7,3,1,9,4
19374,1,1,2, ,1,2,4
19376,1,1,1,1,2,6,2
19377,1,1,1,9,1,2,4
19380,1,1,7,3,1,3,4
19388,1,1,1,3,1,3,4
19389,1,1,1,3,1,99,4
19390,1,1,3, ,1,8,1
19390,1,2,7,4,1,4,2
19395,1,1,7,9,1,1,4
19397,1,1,2, ,1,1,1
19398,1,1,7,4,1,2,4
19400,1,1,1,3,1,6,4
19401,1,1,2, ,1,7,2
19403,1,1,4, ,1,1,4
19406,1,1,1,3,1,8,2
19414,1,1,7,4,1,3,4
19420,1,1,7,2,1,1,4
19422,1,1,1,3,1,20,2
19424,1,1,1,1,1,15,1
19426,1,1,1,9,1,4,4
19429,1,1,1,2,1,10,1
19434,1,1,7,1,1,5,2
19436,1,1,1,3,1,1,4
19437,1,1,1,1,1,1,4
19437,1,2,7,4,2,7,1
19452,1,1,1,2,2,10,4
19481,1,2,7,4,1,1,4
19481,1,1,2, ,2,15,4
19482,1,1,1,3,1,1,1
19483,1,1,2, ,1,20,4
19484,1,1,1,1,1,2,1
19485,1,1,3, ,1,6,2
19486,1,1,2, ,1,10,1
19487,1,1,1,3,1,15,4
19488,1,1,3, ,1,10,3
19489,1,1,3, ,1,2,2
19490,1,1,3, ,1,8,3
19490,1,2,3, ,1,8,3
19491,1,1,1,3,1,1,2
19493,1,1,7,3,1,2,4
19495,1,1,4, ,1,3,1
19511,1,1,1,1,1,4,1
19513,1,1,1,2,1,4,4
19514,1,1,7,4,1,1,1
19515,1,1,7,3,2,5,4
19516,1,1,7,3,1,1,4
19517,1,1,1,2,1,12,4
19520,1,1,7,3,1,1,4
19521,1,1,2, ,1,10,3
19524,1,1,7,3,1,3,4
19526,1,1,7,5,1,1,1
19529,1,1,7,4,1,1,4
19530,1,2,4, ,1,2,4
19530,1,1,4, ,1,5,4
19531,1,1,1,1,1,10,3
19532,1,1,2, ,1,5,4
19534,1,1,1,1,1,10,3
19535,1,1,2, ,1,10,1
19539,1,1,1,1,1,11,1
19540,1,1,7,2,1,3,3
19541,1,1,3, ,1,10,4
19542,1,1,7,3,1,3,2
19543,1,1,1,1,1,7,1
19547,1,1,1,1,1,8,1
19548,1,1,1,1,1,11,4
19549,1,1,7,4,1,2,4
19551,1,1,7,3,1,3,4
19552,1,1,7,6,1,3,2
19554,1,1,1,9,1,13,4
19556,1,1,5,1,2,6,3
19557,1,1,2, ,1,13,4
19558,1,1,2, ,1,10,4
19559,1,1,7,2,1,5,4
19561,1,1,7,2,1,4,1
19567,1,1,1,1,2,5,4
19569,1,1,1,1,1,15,4
19570,1,1,7,4,1,1,4
19574,1,1,2, ,1,10,4
19575,1,1,7,2,1,1,4
19576,1,1,1,3,1,1,4
19577,1,1,1,9,1,5,4
19578,1,1,7,3,1,3,4
19580,1,1,7,3,1,3,4
19581,1,1,3, ,1,3,4
19582,1,1,7,2,1,1,2
19584,1,1,1,1,1,8,4
19588,1,1,7,2,1,2,4
19589,1,1,7,3,1,1,4
19590,1,1,4, ,1,4,2
19591,1,1,3, ,1,5,1
19594,1,1,5,1,1,9,2
19607,1,1,1,1,1,3,1
19608,1,1,5,1,1,4,1
19629,1,1,7,1,1,1,4
19636,1,1,1,2,1,4,1
19643,1,1,1,3,1,13,3
19644,1,1,3, ,1,12,3
19649,1,1,7,4,1,2,4
19657,1,1,2, ,1,6,2
19659,1,1,7,3,1,1,4
19660,1,1,7,3,1,1,4
19663,1,1,1,1,2,7,4
19663,1,2,7,4,1,2,4
19667,1,1,2, ,1,7,2
19671,1,1,7,4,1,2,4
19672,1,1,1,1,1,15,1
19673,1,1,7,2,1,2,4
19674,1,1,7,3,1,1,4
19675,1,1,1,9,1,6,4
19676,1,1,7,2,1,3,4
19678,1,1,7,5,1,3,4
19680,1,1,7,3,1,3,2
19681,1,1,7,3,1,4,4
19683,1,1,7,3,1,1,4
19687,1,1,7,4,1,1,4
19688,1,1,7,2,1,1,4
19690,1,1,7,9,1,1,4
19692,1,1,7,4,1,1,4
19693,1,1,1,1,2,5,2
19694,1,1,7,2,1,1,4
19695,1,1,7,4,1,1,4
19700,1,1,4, ,1,1,4
19701,1,1,7,3,1,1,1
19705,1,1,7,3,1,1,4
19707,1,1,1,1,1,10,2
19710,1,1,4, ,1,4,4
19711,1,1,4, ,1,10,2
19712,1,1,7,3,1,1,4
19714,1,1,1,1,1,10,4
19716,1,1,1,2,1,17,1
19720,1,1,1,2,1,15,2
19726,1,1,2, ,1,3,2
19732,1,1,3, ,1,99,4
19733,1,1,1,1,1,1,4
19735,1,1,5,1,1,7,1
19740,1,1,1,1,1,5,4
19741,1,1,2, ,1,10,4
19743,1,1,1,9,1,10,4
19744,1,1,7,1,1,2,4
19746,1,1,1,2,1,99,2
19747,1,1,3, ,1,1,4
19759,1,1,4, ,1,2,1
19763,1,1,1,1,1,5,2
19767,1,1,1,1,1,1,1
19772,1,1,5,9,1,2,4
19778,1,1,5,9,1,1,4
19788,1,2,5,2,1,3,1
19788,1,1,5,2,1,1,1
19843,1,2,5,3,1,1,4
19843,1,1,5,3,1,2,2
19876,1,1,2, ,2,2,1
19883,1,1,1,1,1,1,1
19889,1,1,5,4,1,1,1
19898,1,1,1,1,1,2,2
19899,1,1,1,1,1,4,3
19900,1,1,1,1,1,2,2
19920,1,1,4, ,1,2,1
19922,1,1,1,1,1,3,1
19923,1,1,4, ,1,1,1
19924,1,1,1,1,1,5,1
19926,1,1,1,1,1,1,1
19928,1,1,2, ,1,1,4
20029,1,1,1,1,1,1,2
20074,1,1,2, ,1,3,1
20079,1,1,2, ,1,3,2
20081,1,1,2, ,1,3,1
20083,1,1,2, ,1,1,4
20084,1,1,3, ,1,1,1
20085,1,1,3, ,1,1,4
20086,1,1,2, ,2,99,4
20088,1,1,5,9,1,12,4
20124,1,1,3, ,1,2,1
20141,1,1,1,1,1,10,1
20163,1,1,1,3,1,3,1
20177,1,1,1,1,1,4,1
20188,1,1,3, ,1,1,1
20189,1,1,1,1,1,3,4
20190,1,1,1,3,1,1,4
20248,1,1,2, ,1,2,1
20249,1,1,2, ,1,2,2
20250,1,1,2, ,1,2,1
20251,1,1,2, ,1,1,1
20259,1,1,3, ,2,1,4
20306,1,1,2, ,2,1,2
20324,1,1,3, ,2,99,4
20334,1,1,2, ,1,2,4
20373,1,1,5,3,1,99,4
20375,1,1,1,2,1,3,1
20376,1,1,1,2,1,3,1
20405,1,1,4, ,1,8,1
20408,1,1,5,1,1,99,4
20438,1,1,4, ,1,10,1
20451,1,1,1,1,1,3,1
20518,1,1,3, ,1,1,4
20527,1,1,3, ,1,10,1
20530,1,1,1,1,1,5,1
20534,1,1,4, ,1,8,2
20677,1,1,1,9,1,1,4
20687,1,1,1,1,1,7,1
20693,1,1,1,1,1,10,2
20696,1,1,1,1,2,13,4
20702,1,1,1,2,1,20,3
20704,1,1,1,3,2,20,4
20707,1,1,2, ,1,1,1
20708,1,1,1,2,1,15,2
20709,1,1,1,1,1,99,4
20711,1,1,1,1,1,1,4
20713,1,1,7,5,1,1,4
20714,1,1,1,1,1,8,4
20715,1,1,1,1,1,20,4
20718,1,1,1,1,1,99,4
20719,1,1,1,1,1,99,4
20722,1,1,7,4,1,1,4
20723,1,1,7,3,1,4,4
20734,1,1,2, ,1,6,4
20735,1,1,1,1,2,5,3
20736,1,1,1,1,1,3,1
20737,1,1,1,1,1,5,2
20738,1,1,1,1,1,6,1
20739,1,1,1,3,1,20,2
20740,1,1,6,1,1,1,1
20743,1,1,3, ,1,2,4
20745,1,1,1,1,1,10,1
20746,1,2,1,2,1,7,1
20746,1,1,1,2,1,10,2
20749,1,1,3, ,1,1,2
20750,1,1,3, ,1,3,4
20752,1,1,1,1,1,6,4
20755,1,1,3, ,1,1,4
20757,1,1,2, ,1,2,1
20758,1,1,1,1,1,14,2
20760,1,1,1,1,1,5,3
20761,1,1,1,3,1,2,2
20763,1,1,1,1,1,13,4
20764,1,1,1,9,2,1,4
20767,1,1,1,1,1,3,4
20769,1,1,1,1,1,4,1
20771,1,1,1,9,1,1,1
20772,1,1,1,1,1,10,1
20773,1,1,1,1,2,5,1
20778,1,1,1,9,1,13,2
20779,1,1,1,1,1,10,2
20780,1,2,3, ,1,4,2
20780,1,1,7,3,1,2,2
20782,1,1,1,3,1,10,4
20783,1,1,3, ,1,1,4
20785,1,1,1,1,1,20,4
20786,1,1,1,2,1,5,1
20788,1,1,1,1,1,99,1
20789,1,1,1,9,2,1,2
20790,1,1,1,2,1,14,4
20791,1,1,1,1,2,2,4
20792,1,1,3, ,1,7,1
20793,1,1,1,2,1,10,4
20794,1,1,1,1,1,99,2
20795,1,1,1,1,2,99,4
20796,1,2,7,6,1,2,1
20796,1,1,1,6,1,3,1
20797,1,1,1,5,2,99,4
20798,1,1,1,9,1,6,1
20799,1,1,1,2,1,10,2
20801,1,1,1,9,1,5,2
20802,1,1,7,2,1,6,4
20803,1,1,1,3,1,5,2
20804,1,1,4, ,1,5,4
20805,1,1,1,9,2,4,4
20806,1,1,3, ,1,10,1
20807,1,1,7,3,1,4,2
20807,1,2,3, ,1,1,2
20808,1,1,1,2,1,4,4
20809,1,1,1,2,1,1,3
20810,1,1,1,3,2,99,4
20812,1,1,1,3,1,8,3
20813,1,1,1,9,1,5,4
20814,1,1,1,2,1,10,4
20815,1,1,1,2,1,15,4
20816,1,1,4, ,1,12,4
20817,1,1,1,1,1,8,1
20818,1,2,7,1,1,2,4
20818,1,1,3, ,1,1,4
20819,1,1,1,2,1,16,1
20820,1,1,1,1,1,1,4
20821,1,1,1,1,1,2,1
20822,1,1,1,1,1,4,2
20823,1,1,1,3,1,4,4
20824,1,1,1,2,1,10,4
20825,1,1,1,2,1,5,4
20826,1,1,1,2,1,4,1
20828,1,1,2, ,1,10,2
20829,1,2,7,3,1,4,4
20829,1,1,2, ,1,10,4
20830,1,1,2, ,1,15,4
20831,1,1,2, ,1,8,4
20832,1,1,3, ,1,2,1
20833,1,1,1,1,1,5,2
20834,1,1,1,2,1,10,1
20835,1,1,1,1,1,2,1
20836,1,1,1,1,1,3,2
20838,1,1,1,3,1,3,1
20841,1,1,1,3,1,6,1
20842,1,1,1,1,2,30,4
20843,1,1,7,3,1,6,4
20844,1,1,3, ,1,1,2
20844,1,2,7,1,1,1,1
20845,1,1,1,2,1,30,2
20848,1,1,1,2,1,15,2
20849,1,1,1,2,1,8,4
20851,1,1,7,3,1,2,1
20852,1,1,1,2,1,9,4
20854,1,1,1,1,1,3,4
20855,1,1,2, ,1,10,4
20856,1,1,2, ,1,3,2
20857,1,1,1,1,1,4,1
20858,1,1,2, ,1,1,1
20859,1,1,1,3,2,8,4
20860,1,1,2, ,1,5,4
20860,1,2,7,4,1,5,4
20861,1,1,2, ,1,8,2
20862,1,1,1,1,1,4,4
20863,1,2,7,4,1,5,3
20863,1,1,3, ,1,99,3
20864,1,1,1,3,2,99,2
20865,1,1,1,2,2,5,2
20866,1,1,1,1,1,10,1
20867,1,2,7,3,1,8,4
20867,1,1,1,3,1,15,4
20868,1,1,1,1,2,2,1
20870,1,1,1,1,2,99,4
20875,1,1,2, ,2,3,4
20877,1,1,3, ,1,5,4
20878,1,1,1,1,1,1,4
20880,1,1,1,1,2,99,4
20882,1,1,2, ,1,6,2
20883,1,1,2, ,1,1,4
20886,1,1,2, ,1,4,2
20887,1,1,1,1,2,8,1
20893,1,1,1,1,1,5,1
20894,1,1,1,1,2,99,1
20895,1,1,1,1,2,10,4
20896,1,1,1,1,2,99,4
20897,1,1,3, ,1,4,1
20899,1,1,3, ,1,1,4
20901,1,1,2, ,1,4,4
20902,1,1,1,1,1,5,2
20903,1,1,1,3,1,5,1
20904,1,1,2, ,2,5,4
20906,1,1,7,1,1,1,4
20908,1,1,1,2,1,17,4
20909,1,1,1,3,1,2,1
20910,1,1,1,9,1,17,1
20911,1,1,1,3,1,12,1
20912,1,1,3, ,1,1,4
20914,1,1,1,1,1,18,3
20917,1,1,1,1,1,1,4
20918,1,1,3, ,1,2,2
20919,1,1,1,1,1,9,2
20920,1,1,2, ,1,6,3
20921,1,1,1,1,2,6,4
20922,1,1,1,9,1,10,2
20923,1,1,5,2,2,8,2
20924,1,1,1,2,2,99,1
20925,1,1,1,3,1,10,4
20926,1,1,3, ,1,2,4
20930,1,1,7,2,1,3,1
20932,1,1,1,1,1,8,4
20933,1,1,1,1,1,6,1
20934,1,1,3, ,1,2,4
20935,1,1,1,1,1,3,2
20937,1,1,1,1,1,1,4
20940,1,1,1,1,1,3,4
20941,1,2,7,9,1,6,4
20941,1,1,2, ,1,6,1
20942,1,1,1,1,1,1,4
20942,1,2,7,5,1,1,4
20943,1,1,7,1,1,1,2
20944,1,1,7,9,1,2,4
20946,1,1,7,2,1,4,4
20947,1,1,7,1,1,2,4
20948,1,1,7,4,1,5,4
20950,1,1,1,1,2,1,4
20954,1,1,1,3,1,17,2
20955,1,1,2, ,1,1,1
20957,1,1,1,2,1,10,2
20959,1,1,1,1,1,10,4
20960,1,1,1,2,1,30,1
20961,1,1,1,1,1,30,2
20962,1,1,7,3,1,2,4
20962,1,2,1,2,1,12,2
20963,1,1,1,1,1,5,1
20964,1,1,1,1,1,16,4
20965,1,1,1,1,2,3,4
20966,1,1,1,2,1,5,1
20967,1,1,1,1,1,5,3
20968,1,1,4, ,1,2,1
20969,1,1,1,1,1,15,2
20970,1,1,3, ,1,2,4
20971,1,1,1,1,2,99,4
20974,1,1,1,1,1,10,4
20976,1,1,7,5,1,2,1
20977,1,1,7,3,1,99,4
20981,1,1,5,4,1,1,4
20983,1,1,1,1,1,7,4
20984,1,1,1,2,2,99,4
20985,1,1,3, ,1,2,2
20986,1,1,1,1,1,15,1
20988,1,1,1,2,1,20,4
20989,1,1,1,2,1,99,1
20990,1,1,1,2,1,20,4
20991,1,1,1,1,1,12,3
20992,1,1,1,1,1,3,2
20993,1,1,7,2,1,1,4
20995,1,1,1,1,1,2,2
20996,1,1,1,1,2,99,4
20998,1,1,7,5,1,1,4
20999,1,1,1,1,2,5,1
21000,1,1,3, ,1,5,1
21001,1,1,3, ,2,3,1
21002,1,1,1,3,1,6,4
21005,1,1,1,1,1,8,4
21009,1,1,1,1,1,1,4
21010,1,1,1,1,1,10,1
21011,1,1,1,3,2,4,4
21013,1,1,2, ,1,1,4
21014,1,1,1,1,1,1,4
21015,1,1,2, ,1,2,4
21016,1,1,1,1,1,10,1
21017,1,1,1,3,1,5,4
21018,1,1,1,1,1,25,2
21019,1,1,1,4,1,5,4
21020,1,1,1,2,1,10,2
21021,1,1,1,2,1,10,4
21025,1,1,1,1,1,12,2
21028,1,1,7,2,1,1,4
21029,1,1,5,1,1,1,4
21030,1,1,3, ,1,3,1
21031,1,1,1,2,1,2,4
21033,1,1,1,1,1,2,4
21035,1,1,1,1,2,2,2
21036,1,1,2, ,1,3,1
21037,1,1,1,1,1,10,4
21038,1,1,1,1,1,15,4
21039,1,1,1,4,1,15,1
21040,1,1,1,1,2,15,3
21041,1,1,1,1,1,10,2
21044,1,1,1,3,1,8,1
21049,1,1,1,2,1,10,2
21050,1,1,1,1,2,4,1
21051,1,1,1,2,1,2,2
21052,1,1,1,2,1,3,2
21053,1,1,1,1,1,1,4
21054,1,1,1,1,1,20,3
21055,1,1,1,1,1,10,3
21056,1,1,1,1,1,3,4
21057,1,1,1,1,1,15,4
21058,1,1,1,2,2,12,2
21059,1,1,5,9,1,3,2
21060,1,1,1,4,1,99,4
21061,1,1,1,9,1,2,4
21062,1,1,1,2,1,16,4
21063,1,1,1,9,2,10,1
21064,1,2,1,1,1,3,1
21064,1,1,7,1,1,3,4
21065,1,1,1,1,1,7,1
21066,1,1,1,2,1,6,4
21067,1,1,1,1,1,9,1
21068,1,1,1,1,1,3,4
21070,1,1,1,1,1,10,4
21071,1,1,1,1,1,2,4
21072,1,1,1,1,1,8,4
21073,1,1,1,9,1,33,3
21077,1,2,2, ,1,1,4
21077,1,1,2, ,1,5,3
21083,1,1,1,4,1,10,4
21084,1,1,1,4,1,15,1
21085,1,1,1,1,1,10,2
21086,1,1,1,3,1,4,4
21087,1,1,1,1,2,4,4
21098,1,1,1,4,1,5,4
21099,1,1,3, ,1,3,2
21100,1,1,3, ,1,1,4
21104,1,1,1,2,1,9,1
21109,1,1,1,4,1,20,4
21111,1,1,1,2,1,20,2
21112,1,1,1,2,1,6,1
21113,1,1,1,9,1,15,4
21116,1,1,6,2,2,2,4
21122,1,1,6,1,2,10,1
21125,1,1,1,2,1,1,4
21126,1,1,1,2,1,20,4
21128,1,1,1,2,2,15,2
21129,1,1,1,1,1,15,4
21130,1,1,1,2,1,5,1
21132,1,1,1,2,1,18,4
21133,1,1,1,1,1,18,1
21134,1,1,1,1,1,10,1
21135,1,1,1,1,1,99,1
21136,1,1,2, ,1,2,4
21137,1,1,3, ,1,3,2
21138,1,1,1,4,1,8,4
21139,1,1,2, ,1,1,4
21140,1,1,1,2,1,2,1
21141,1,1,2, ,1,7,2
21142,1,1,1,2,1,7,1
21143,1,1,1,3,1,3,4
21147,1,1,1,1,1,8,4
21148,1,1,1,3,1,6,4
21149,1,1,1,3,1,5,2
21150,1,1,1,9,1,99,4
21151,1,1,1,3,1,5,4
21152,1,1,1,1,1,25,4
21153,1,1,1,2,1,12,1
21155,1,1,1,1,1,20,4
21157,1,1,1,9,1,10,4
21158,1,2,2, ,1,1,4
21158,1,1,7,4,1,1,4
21160,1,1,1,9,1,8,4
21166,1,1,6,3,2,99,4
21168,1,1,1,9,2,6,3
21181,1,1,1,2,1,7,2
21182,1,1,1,1,1,9,2
21183,1,1,7,2,1,5,4
21184,1,1,1,1,1,8,4
21185,1,1,1,9,1,2,4
21186,1,1,1,9,1,10,4
21187,1,1,1,1,1,15,2
21188,1,1,1,1,1,15,2
21189,1,1,1,2,1,4,4
21191,1,1,2, ,1,7,1
21194,1,1,1,1,1,5,2
21195,1,1,3, ,1,4,4
21196,1,1,3, ,1,2,4
21197,1,1,8,9,2,99,4
21199,1,1,1,5,1,7,4
21201,1,1,2, ,1,99,4
21205,1,1,2, ,1,5,1
21209,1,1,1,1,1,3,1
21214,1,1,1,1,2,99,4
21215,1,1,6,2,1,16,1
21219,1,1,1,2,1,8,2
21222,1,1,7,1,1,1,4
21230,1,1,3, ,1,2,3
21250,1,1,1,1,1,15,1
21251,1,1,1,4,1,8,2
21252,1,1,6,1,2,1,2
21254,1,1,3, ,1,1,4
21256,1,1,1,1,2,2,1
21260,1,1,6,1,2,40,2
21261,1,1,3, ,1,10,1
21262,1,1,1,1,1,1,1
21279,1,1,1,2,1,3,3
21283,1,1,1,1,1,10,1
21284,1,1,7,1,1,2,4
21286,1,1,7,4,1,1,4
21287,1,1,2, ,1,3,4
21290,1,1,1,1,1,8,3
21291,1,1,1,1,1,7,4
21292,1,2,1,1,1,20,4
21292,1,1,7,6,1,1,4
21295,1,1,1,1,1,1,4
21304,1,1,7,3,1,9,4
21305,1,1,1,1,1,8,4
21306,1,1,7,9,1,11,4
21307,1,1,1,9,1,9,1
21308,1,1,7,4,1,8,4
21310,1,1,2, ,1,6,2
21310,1,2,7,4,1,9,4
21312,1,1,7,4,1,10,2
21313,1,1,1,1,1,9,2
21314,1,1,1,3,1,7,2
21315,1,1,7,2,1,9,1
21316,1,1,7,2,1,5,4
21317,1,1,7,1,2,10,4
21339,1,1,5,3,2,3,4
21341,1,1,4, ,1,4,4
21344,1,1,4, ,1,6,4
21348,1,1,4, ,1,1,4
21349,1,1,5,4,1,10,2
21378,1,1,1,3,1,1,4
21383,1,1,1,1,1,99,4
21384,1,1,1,2,1,15,1
21415,1,1,7,3,1,1,4
21436,1,1,2, ,1,1,4
21437,1,1,1,1,1,25,2
21438,1,1,7,4,1,1,4
21438,1,2,7,9,1,2,4
21445,1,1,6,1,1,2,4
21450,1,1,1,1,1,2,4
21451,1,1,1,2,1,2,4
21455,1,1,7,4,1,1,4
21463,1,1,2, ,1,10,2
21464,1,1,1,1,1,8,4
21470,1,1,6,1,1,8,4
21548,1,1,1,1,2,5,1
21591,1,1,6,1,1,1,4
21593,1,1,1,3,1,6,4
21594,1,1,1,2,2,2,2
21595,1,1,1,5,1,2,4
21596,1,1,7,3,1,1,4
21597,1,1,1,1,1,8,4
21600,1,1,1,1,1,3,4
21608,1,1,1,1,1,4,4
21610,1,1,1,1,1,8,4
21611,1,1,1,1,2,99,1
21612,1,1,1,1,1,9,2
21613,1,1,1,1,1,7,2
21615,1,1,5,2,1,6,3
21618,1,1,1,1,1,6,4
21620,1,1,1,1,1,2,4
21632,1,1,3, ,1,15,3
21638,1,1,2, ,1,5,4
21690,1,1,3, ,1,1,4
21691,1,1,1,1,1,10,1
21692,1,1,1,1,1,10,2
21693,1,1,2, ,1,3,4
21694,1,1,1,1,2,99,2
21695,1,1,1,1,1,2,1
21696,1,1,1,1,1,18,2
21697,1,1,1,1,1,15,2
21704,1,1,1,1,1,5,2
21706,1,1,3, ,1,1,2
21713,1,1,1,2,1,8,1
21715,1,1,3, ,1,4,1
21725,1,1,1,1,1,1,4
21732,1,1,1,1,2,4,1
21733,1,1,4, ,1,1,4
21738,1,1,1,1,1,3,2
21740,1,1,1,1,1,4,1
21741,1,1,1,1,1,7,2
21742,1,1,1,1,1,1,4
21743,1,1,1,1,1,10,4
21744,1,1,1,2,1,1,2
21745,1,1,1,2,1,3,2
21746,1,1,2, ,1,5,1
21764,1,1,1,2,1,3,4
21771,1,1,3, ,1,4,2
21797,1,1,3, ,1,2,1
21807,1,1,3, ,1,1,4
21825,1,1,3, ,1,5,2
21827,1,1,3, ,1,3,4
21830,1,1,1,2,1,2,2
21834,1,1,1,1,1,16,4
21835,1,1,1,1,1,2,2
21837,1,1,1,2,1,8,1
21839,1,1,1,1,1,3,1
21840,1,1,4, ,1,2,1
21849,1,1,1,2,1,4,1
21882,1,1,1,2,1,8,1
21896,1,1,3, ,1,2,1
21898,1,1,1,2,1,10,1
21903,1,1,3, ,1,3,1
21913,1,1,4, ,1,8,2
21932,1,1,1,1,1,4,2
21955,1,1,1,2,1,3,2
21956,1,1,1,1,1,5,4
21957,1,1,1,1,1,15,3
21958,1,1,1,1,1,25,3
21966,1,1,1,1,1,12,1
21967,1,1,2, ,1,7,1
21974,1,1,1,1,1,5,4
21980,1,1,1,1,1,12,1
21981,1,1,1,1,1,10,3
21982,1,1,1,1,1,7,2
21987,1,1,1,1,1,8,4
22009,1,1,1,1,1,13,1
22011,1,1,1,1,2,99,1
22027,1,1,1,1,1,10,1
22032,1,1,1,1,1,5,2
22035,1,1,1,1,1,2,1
22040,1,1,2, ,1,3,1
22041,1,1,1,1,1,7,1
22055,1,1,1,1,1,9,4
22073,1,1,1,1,1,3,2
22085,1,1,1,1,1,2,4
22104,1,1,1,1,1,6,3
22107,1,1,1,1,1,15,2
22108,1,1,1,2,1,6,1
22114,1,1,1,1,1,8,1
22120,1,1,1,1,1,9,2
22121,1,1,1,1,1,3,2
22123,1,1,4, ,1,1,4
22126,1,1,1,1,1,4,2
22152,1,1,3, ,1,2,2
22157,1,1,1,1,1,3,4
22170,1,1,1,2,1,5,2
22198,1,1,4, ,1,1,4
22202,1,1,1,1,1,5,4
22205,1,1,1,1,1,8,2
22206,1,1,1,1,1,12,4
22208,1,1,1,1,1,5,4
22210,1,1,1,1,1,10,4
22244,1,1,1,2,1,11,1
22278,1,1,3, ,1,1,4
22355,1,1,3, ,1,2,4
22356,1,1,1,1,1,15,4
22360,1,1,1,1,1,18,2
22363,1,1,3, ,1,3,2
22372,1,1,1,1,1,10,4
22374,1,1,1,1,1,8,1
22376,1,1,6,1,1,8,2
22378,1,1,4, ,1,3,4
22384,1,1,5,9,2,6,4
22387,1,1,4, ,1,2,2
22400,1,1,1,1,1,6,4
22504,1,1,1,1,1,20,2
22515,1,1,4, ,1,1,4
22531,1,1,2, ,1,15,4
22563,1,1,1,1,1,1,4
22571,1,1,1,3,1,1,4
22572,1,1,1,1,1,19,2
22573,1,1,1,9,1,5,2
22576,1,1,3, ,1,1,4
22578,1,1,2, ,1,10,4
22579,1,1,3, ,1,7,1
22581,1,1,1,1,1,20,2
22582,1,1,1,2,2,5,4
22584,1,1,3, ,1,5,4
22587,1,1,1,1,1,8,4
22591,1,1,4, ,1,3,1
22592,1,1,2, ,1,14,2
22593,1,1,3, ,1,2,1
22633,1,1,1,1,1,7,1
22634,1,1,1,1,1,12,2
22635,1,1,1,1,1,99,4
22636,1,1,5,2,1,2,1
22638,1,1,1,9,1,5,4
22639,1,1,1,1,1,1,4
22640,1,1,2, ,1,2,1
22641,1,1,1,3,1,3,4
22643,1,1,1,2,2,8,2
22649,1,1,3, ,1,5,4
22655,1,1,3, ,2,1,4
22656,1,1,1,2,1,3,4
22661,1,1,3, ,1,1,4
22668,1,1,1,1,1,10,2
22679,1,1,1,3,1,12,2
22687,1,1,2, ,1,2,2
22688,1,1,1,2,1,18,4
22693,1,1,1,4,1,5,2
22695,1,1,1,2,1,5,4
22708,1,1,1,1,1,7,2
22709,1,1,1,1,1,5,4
22712,1,1,1,1,1,14,4
22713,1,1,1,1,1,8,1
22714,1,1,2, ,1,1,4
22715,1,1,4, ,1,1,4
22718,1,1,1,1,1,3,4
22719,1,1,1,4,1,2,4
22720,1,1,5,9,1,5,4
22727,1,1,1,2,1,1,2
22732,1,1,3, ,1,2,4
22734,1,1,6,3,2,7,4
22736,1,1,1,1,2,99,2
22737,1,1,1,1,1,8,4
22738,1,1,1,1,1,15,4
22739,1,1,1,1,1,2,2
22740,1,1,1,2,1,2,2
22741,1,1,2, ,1,1,4
22742,1,1,3, ,1,2,4
22744,1,1,4, ,1,1,4
22744,1,2,5,1,2,1,2
22746,1,1,1,2,1,5,2
22748,1,1,3, ,1,1,4
22749,1,1,3, ,1,1,4
22751,1,1,2, ,1,9,2
22752,1,1,3, ,2,99,4
22753,1,1,3, ,1,1,4
22754,1,1,3, ,1,1,4
22755,1,1,2, ,1,12,4
22757,1,1,3, ,1,3,4
22759,1,1,1,2,1,3,4
22760,1,1,1,9,1,10,4
22761,1,1,1,2,1,5,3
22762,1,1,1,1,1,4,4
22765,1,1,1,6,1,7,2
22766,1,1,1,9,1,4,4
22767,1,1,1,2,1,3,4
22771,1,1,1,1,1,6,2
22774,1,1,1,1,1,14,4
22777,1,1,1,1,2,10,4
22783,1,1,5,1,1,1,4
22784,1,1,6,2,2,2,4
22785,1,1,3, ,1,2,2
22786,1,1,3, ,1,3,2
22787,1,1,3, ,1,10,2
22791,1,1,1,4,1,12,4
22792,1,1,3, ,1,2,4
22793,1,1,1,2,2,3,2
22796,1,1,1,1,1,20,4
22797,1,1,3, ,1,4,2
22798,1,1,2, ,1,5,2
22799,1,1,3, ,1,1,4
22800,1,1,1,1,1,5,2
22802,1,1,1,2,2,3,2
22810,1,1,3, ,1,1,4
22813,1,1,2, ,1,3,4
22814,1,1,1,1,1,10,4
22817,1,1,2, ,1,10,3
22818,1,1,1,3,1,8,2
22821,1,1,1,2,1,1,4
22831,1,1,1,1,1,15,4
22833,1,1,1,1,1,17,2
22834,1,1,1,3,1,10,4
22839,1,1,1,1,1,4,2
