folio,foliohog,id_panta,panta_tipo,panta_tam,panta_dia,panta_hor,panta_min,panta_uso1,panta_uso2,panta_uso3,panta_uso4,panta_uso9,panta_anio
14812,1,1,4,2,7,02,00, , ,3, , ,08
14813,1,1,3,1,7,03,00, ,2, , , ,03
14815,1,3,2,4,7,02,00, , ,3, , ,04
14815,1,2,2,2,7,04,00, , ,3, , ,05
14815,1,1,2,4,4,02,00, , ,3, , ,03
14816,1,1,3,1,7,02,00, , ,3, , ,04
14818,1,5,3,2,1,01,00, , ,3, , ,04
14818,1,4,2,2,7,02,00, , ,3, , ,02
14818,1,3,3,2,1,00,30, , , ,4, ,04
14818,1,1,2,4,7,02,00,1, , , , ,02
14818,1,2,2,2,7,04,00,1, ,3, , ,01
14819,1,3,3,1,7,04,00,1, ,3, , ,04
14819,1,2,3,1,7,02,00, , ,3, , ,04
14819,1,1,3,1,7,05,00,1, ,3, , ,04
14820,1,1,3,1,7,02,00, , ,3,4, ,04
14820,1,2,2,2,7,04,00,1, ,3,4, ,01
14820,1,3,4,1,1,01,00, , ,3, , ,10
14821,1,1,4,2,7,01,00, , ,3, , ,99
14822,1,2,2,1,7,01,30, , ,3, , ,01
14822,1,1,2,1,7,05,00,1,2,3, , ,02
14823,1,1,3,1,7,03,00, , ,3, , ,03
14824,1,1,3,1,7,02,00, ,2, , , ,02
14825,1,1,3,2,7,01,30,1, ,3, , ,05
14826,1,1,3,1,7,02,00,1, ,3, , ,04
14826,1,2,3,1,7,00,40, , ,3, , ,02
14827,1,1,3,2,7,03,00, ,2,3, , ,07
14829,1,1,3,1,7,02,00, , ,3, , ,02
14830,1,1,3,1,7,01,00, , ,3, , ,03
14831,1,1,3,2,7,05,00,1, ,3, , ,07
14832,1,1,3,1,7,02,00, , ,3, , ,02
14833,1,1,2,4,7,01,00,1, , , , ,05
14834,1,1,3,2,7,03,00, ,2,3, , ,04
14836,1,1,3,1,3,02,00, , ,3, , ,05
14837,1,1,3,2,7,02,00,1, ,3, , ,05
14838,1,1,4,1,7,08,00,1,2,3, , ,10
14839,1,1,2,4,7,02,00, ,2,3, , ,05
14840,1,1,3,2,7,02,00,1, ,3, , ,01
14841,1,1,3,3,5,01,00, , ,3, , ,05
14842,1,1,4,1,7,01,00, , ,3, , ,08
14842,1,2,4,1,2,01,00, , ,3, , ,08
14842,1,3,3,1,7,04,00, , ,3, , ,01
14843,1,1,3,3,7,02,00, , ,3, , ,07
14844,1,1,2,2,7,01,00, ,2, , , ,01
14845,1,1,3,2,7,03,00,1, ,3, , ,05
14846,1,1,3,1,7,05,00, , ,3, , ,05
14847,1,1,3,2,7,04,00, ,2,3,4, ,03
14848,1,1,4,2,7,04,00,1,2,3, , ,20
14849,1,1,3,1,7,03,00, ,2,3, , ,05
14850,1,1,2,3,7,02,00, , ,3, , ,02
14850,1,2,3,3,7,04,00, , ,3, , ,01
14851,1,1,4,1,5,02,00, , ,3, , ,15
14852,1,1,3,3,7,01,00, , ,3, , ,03
14853,1,1,2,2,7,02,00, ,2, , , ,17
14854,1,1,3,1,7,06,00,1,2,3, , ,01
14855,1,1,3,1,7,02,00, , ,3, , ,04
14857,1,1,3,2,7,03,00, ,2,3, , ,05
14858,1,2,2,2,7,08,00,1,2,3, , ,04
14858,1,1,2,2,7,08,00,1,2,3, , ,02
14859,1,1,3,1,7,02,00, ,2, , , ,03
14860,1,1,4,1,7,14,00,1,2,3, , ,03
14861,1,1,3,2,7,07,00, ,2,3, , ,02
14862,1,1,4,1,7,01,30, , ,3, , ,09
14863,1,1,3,1,7,06,00, ,2,3, , ,03
14864,1,1,3,1,7,07,30,1,2,3, , ,03
14865,1,1,3,2,7,03,00,1,2, , , ,04
14866,1,1,3,1,7,01,00, , ,3, , ,05
14867,1,1,3,1,7,02,00, , ,3, , ,04
14868,1,1,4,1,7,02,00,1, ,3, , ,20
14869,1,1,2,2,7,03,00, , ,3, , ,07
14870,1,1,3,2,1,11,00,1,2,3, , ,04
14871,1,1,4,1,7,03,00, ,2,3, , ,05
14872,1,1,3,1,7,05,00, ,2, , , ,03
14873,1,1,3,1,7,01,30,1, ,3, , ,05
14874,1,1,3,1,7,11,00,1,2,3, , ,05
14874,1,2,3,1,7,02,00, ,2, , , ,04
14875,1,1,4,1,7,09,00, ,2,3, , ,09
14876,1,1,3,1,7,10,00,1,2,3, , ,05
14877,1,1,2,2,7,03,00,1, ,3, , ,05
14878,1,1,2,2,7,05,00, , ,3, , ,04
14879,1,2,4,1,7,01,00, , , ,4, ,15
14879,1,1,3,1,7,10,00,1,2,3,4, ,10
14880,1,1,2,1,7,02,00, , ,3, , ,10
14880,1,2,3,1,7,03,00, ,2,3, , ,10
14881,1,1,2,2,7,04,00,1,2,3, , ,04
14882,1,1,3,2,7,03,00, , ,3, , ,01
14882,1,2,3,2,7,04,00, , ,3, , ,01
14883,1,1,2,2,7,04,00, , ,3, , ,01
14884,1,1,3,1,7,02,00, , ,3, , ,09
14884,1,2,3,2,7,04,00, , ,3, , ,02
14885,1,1,3,3,7,05,00, ,2,3, , ,03
14885,1,2,4,1,2,01,00, , ,3, , ,09
14885,1,3,3,3,7,03,00, , ,3, , ,06
14886,1,1,2,3,7,04,00, ,2, ,4, ,03
14886,1,2,4,1,7,01,00, , , ,4, ,15
14887,1,2,4,1,7,02,00, , ,3, , ,05
14887,1,1,3,1,7,03,00, , ,3, , ,04
14889,1,1,4,1,7,05,00,1,2,3, , ,10
14890,1,1,4,1,7,02,00, , ,3, , ,15
14891,1,1,4,2,7,03,00, , ,3, , ,99
14892,1,1,3,2,7,03,00,1, ,3, , ,01
14893,1,1,3,2,7,03,00, , ,3, , ,02
14894,1,1,3,2,7,01,30, , ,3, , ,05
14895,1,1,4,3,7,03,00, , ,3, , ,99
14897,1,1,3,3,7,05,00, ,2,3, , ,05
14898,1,1,3,2,7,03,00,1,2,3, , ,08
14898,1,2,3,2,7,02,00, , ,3, , ,08
14899,1,2,4,1,7,03,00, , ,3, , ,99
14899,1,1,3,1,7,00,30, , ,3, , ,05
14900,1,1,3,2,7,04,00, ,2,3, , ,05
14900,1,2,3,2,7,02,00, , ,3, , ,05
14902,1,1,3,1,7,04,00, ,2, , , ,04
14903,1,1,2,1,7,06,00,1, ,3, , ,01
14905,1,1,2,2,7,02,00, ,2, , , ,03
14906,1,1,3,2,7,06,00,1,2,3, , ,03
14907,1,1,3,1,7,03,00,1, ,3, , ,04
14908,1,2,3,2,1,02,00, , ,3, , ,01
14908,1,1,3,2,7,03,00, , ,3, , ,01
14909,1,1,3,2,7,04,00,1,2,3, , ,07
14910,1,1,2,3,7,06,00, ,2,3, , ,01
14911,1,2,2,2,7,02,00, , ,3, , ,07
14911,1,1,2,2,7,05,00, ,2,3, , ,05
14912,1,2,4,1,7,03,00, , ,3, , ,03
14912,1,1,4,1,7,03,00,1, ,3, , ,03
14913,1,1,3,1,7,03,00,1, , , , ,01
14914,1,2,3,1,7,02,00, , ,3, , ,03
14914,1,1,3,1,7,02,00, , ,3, , ,03
14915,1,1,3,1,7,03,00, , ,3, , ,02
14916,1,2,3,2,7,03,00,1, ,3, , ,10
14916,1,1,3,2,7,04,00, ,2,3, , ,10
14917,1,1,3,3,7,02,00, , ,3, , ,07
14918,1,1,3,1,7,08,00, ,2,3, , ,02
14919,1,1,3,1,7,01,00, , ,3, , ,04
14920,1,1,2,4,7,01,00, ,2, , , ,08
14922,1,1,3,1,7,02,00, , ,3, , ,04
14923,1,1,4,1,7,03,00, , ,3, , ,08
14924,1,1,4,1,7,02,00, ,2, , , ,20
14926,1,1,4,1,7,02,00, ,2, , , ,10
14927,1,1,4,2,7,03,00, ,2, , , ,10
14928,1,1,4,1,7,02,00, , ,3, , ,10
14929,1,1,3,1,7,03,00,1, ,3, , ,02
14930,1,1,4,1,7,02,00,1, , , , ,15
14930,1,2,3,2,7,05,00, ,2,3, , ,10
14931,1,1,2,3,4,02,00, ,2,3, , ,03
14932,1,1,4,1,3,02,00, ,2, , , ,05
14933,1,1,3,2,7,04,00, , ,3, , ,10
14934,1,1,4,2,2,01,00,1, , , , ,15
14934,1,2,2,3,1,01,00, ,2, , , ,07
14935,1,2,3,1,7,01,00, ,2, , , ,10
14935,1,1,3,1,7,01,00, ,2, , , ,10
14937,1,1,3,3,6,04,00, ,2,3, , ,09
14938,1,1,4,1,7,02,00,1, ,3, , ,99
14939,1,1,3,4,7,01,00, , ,3, , ,03
14940,1,1,4,2,4,02,00, , ,3, , ,99
14941,1,1,4,2,7,01,00, , ,3, , ,13
14942,1,1,3,1,7,01,00,1, , , , ,03
14943,1,1,3,2,7,03,00, , ,3, , ,03
14944,1,2,3,1,3,02,00, , ,3, , ,02
14944,1,1,3,2,7,00,30, , ,3, , ,02
14946,1,1,3,2,7,03,00, ,2,3, , ,02
14947,1,1,3,2,7,03,00, , ,3, , ,08
14948,1,1,4,1,7,03,00, ,2, , , ,10
14949,1,1,2,3,7,01,00, ,2, , , ,06
14949,1,3,2,1,1,01,00,1, , , , ,04
14949,1,2,9,3,1,01,00,1,2,3, , ,04
14950,1,2,3,2,1,02,00, , ,3, , ,05
14950,1,1,3,2,1,02,00, , ,3, , ,04
14951,1,1,4,2,7,02,00, , ,3, , ,20
14952,1,1,4,1,7,01,30,1, ,3, , ,02
14953,1,2,3,2,7,03,00, , ,3, , ,03
14953,1,1,4,2,7,02,00, , ,3, , ,08
14954,1,1,3,1,7,04,00, , ,3, , ,01
14955,1,1,3,2,7,00,30, , ,3, , ,02
14956,1,2,2,1,7,02,00, , ,3, , ,01
14956,1,1,2,3,7,01,00, ,2, , , ,01
14957,1,1,3,4,7,02,00, ,2, , , ,01
14957,1,2,3,2,7,01,00, ,2, , , ,01
14958,1,1,3,2,5,05,00, , ,3, , ,03
14959,1,1,3,2,7,03,00, , ,3, , ,06
14960,1,1,2,4,7,02,00, , ,3, , ,05
14962,1,1,2,2,7,03,00, , ,3, , ,03
14964,1,1,3,1,7,02,00, , ,3, , ,01
14965,1,1,3,2,7,03,00, , ,3, , ,05
14965,1,2,3,2,1,03,00, , ,3, , ,10
14966,1,1,3,1,7,01,00, , ,3, , ,03
14968,1,1,3,1,7,01,30, , ,3, , ,03
14968,1,2,3,1,7,01,00, , ,3, , ,03
14969,1,1,3,3,7,03,00,1,2,3, , ,03
14971,1,1,3,1,7,04,00, , ,3, , ,04
14972,1,1,4,1,7,12,00,1,2,3, , ,07
14973,1,1,3,1,7,05,00,1, ,3, , ,02
14974,1,1,3,1,1,00,30, , ,3, , ,03
14975,1,2,4,1,7,02,00, , ,3, , ,13
14975,1,1,2,3,7,04,00, , ,3, , ,05
14976,1,1,3,3,7,03,00,1, ,3, , ,03
14977,1,1,3,3,1,01,00, , ,3, , ,03
14978,1,1,9,3,7,04,00, ,2,3, , ,02
14979,1,1,3,2,7,03,00, , ,3, , ,03
14980,1,1,4,1,7,05,00, ,2, , , ,10
14981,1,1,3,1,7,04,00, , ,3, , ,02
14983,1,2,3,2,7,02,00,1, ,3, , ,01
14983,1,1,3,2,7,03,00, , ,3, , ,02
14984,1,1,3,1,7,06,00, ,2,3, , ,01
14985,1,1,4,1,7,03,00, , ,3, , ,01
14986,1,1,3,1,7,02,00, , ,3, , ,02
14987,1,1,3,1,2,01,00, , ,3, , ,02
14988,1,1,3,1,7,05,00,1,2, , , ,03
14989,1,1,3,2,7,03,00, ,2,3, , ,02
14990,1,1,2,2,7,03,00, , ,3, , ,01
14991,1,1,3,1,7,05,00, ,2,3, , ,02
14992,1,2,3,2,7,05,00,1, ,3, , ,05
14992,1,1,3,3,7,05,00, , ,3, , ,10
14993,1,1,3,2,7,02,00, , ,3, , ,01
14994,1,1,2,1,7,02,00,1, ,3, , ,06
14995,1,1,4,2,7,06,00,1, ,3, , ,15
14996,1,1,3,1,1,01,00, , ,3, , ,02
14997,1,2,4,1,7,03,30, , ,3, , ,10
14997,1,1,4,2,7,05,00, ,2,3, , ,10
14998,1,1,3,4,7,04,00,1, ,3, , ,01
14999,1,1,3,2,7,01,00, , ,3, , ,05
15000,1,1,3,1,7,02,00, , ,3, , ,03
15001,1,1,4,2,4,07,00, , ,3, , ,15
15002,1,1,3,1,3,02,00, , ,3, , ,01
15003,1,1,3,1,7,05,00, , ,3, , ,05
15004,1,1,3,1,7,02,00,1, ,3, , ,02
15005,1,1,2,3,7,02,00, , ,3, , ,02
15008,1,1,3,2,7,03,00, , ,3, , ,04
15008,1,2,3,2,7,05,00, , ,3, , ,06
15009,1,2,2,2,7,01,30, , ,3, , ,04
15009,1,1,3,2,7,01,30, , ,3, , ,05
15010,1,1,2,2,7,01,00, , ,3, , ,02
15011,1,1,2,2,5,04,00,1, ,3, , ,10
15012,1,1,3,1,7,01,00, ,2, , , ,04
15013,1,1,3,1,7,01,00, , ,3, , ,03
15014,1,1,2,2,7,04,00, ,2,3, , ,05
15014,1,2,3,1,7,02,00, , ,3, , ,03
15015,1,1,3,1,7,02,00, ,2, , , ,06
15016,1,1,3,2,7,01,00,1, , , , ,01
15016,1,2,3,2,7,01,00, , ,3, , ,01
15017,1,1,2,2,7,02,00, ,2,3, , ,01
15018,1,1,4,2,7,10,00,1,2,3, , ,03
15019,1,2,2,2,7,03,00,1,2,3, , ,01
15019,1,1,3,2,7,03,00,1,2,3, , ,08
15020,1,1,3,2,5,04,00, , ,3, , ,03
15021,1,1,4,2,7,03,00, , ,3, , ,10
15022,1,1,3,1,7,03,00, , ,3, , ,03
15023,1,1,3,1,7,04,00,1, ,3, , ,04
15024,1,1,3,2,7,01,00, , ,3, , ,03
15025,1,1,3,1,7,05,00, , ,3, , ,04
15026,1,1,3,2,4,01,00, , ,3, , ,05
15027,1,1,3,1,7,03,00, ,2, , , ,02
15028,1,1,2,4,7,02,00,1, ,3, , ,02
15029,1,1,3,1,7,03,00,1,2, , , ,03
15031,1,1,3,1,7,02,00, ,2, , , ,04
15032,1,1,3,1,7,02,30,1, ,3, , ,03
15033,1,1,3,2,2,01,00, ,2, , , ,02
15034,1,1,4,1,7,01,00, , ,3, , ,15
15035,1,1,3,3,7,01,00, , ,3, , ,05
15036,1,1,3,1,7,06,00, ,2, , , ,03
15037,1,1,4,1,7,08,00, ,2,3, , ,01
15038,1,1,2,2,7,02,00, , ,3, , ,01
15039,1,1,3,1,2,01,00, , ,3, , ,02
15041,1,1,3,2,7,06,00, ,2,3, , ,05
15042,1,1,3,2,7,02,00, , ,3, , ,05
15044,1,1,3,1,7,01,00, , ,3, , ,02
15044,1,2,3,2,7,03,00, ,2,3, , ,05
15045,1,1,3,1,7,02,00, , ,3, , ,10
15047,1,1,2,2,7,04,00, ,2,3, , ,05
15048,1,1,3,3,7,01,00, , ,3, , ,01
15049,1,1,3,1,7,05,00,1,2,3, , ,05
15050,1,1,4,1,7,07,00, ,2,3, , ,20
15051,1,1,2,1,7,02,00, , ,3, , ,03
15052,1,1,2,2,7,10,00,1, ,3, , ,03
15053,1,1,3,1,2,02,00, , ,3, , ,02
15054,1,1,4,1,7,03,00, ,2,3, , ,15
15055,1,1,4,1,7,03,00, , ,3, , ,06
15056,1,1,4,1,7,06,00, ,2,3, , ,06
15057,1,1,3,1,7,03,00, , ,3, , ,02
15058,1,1,3,1,1,02,00, , ,3, , ,06
15059,1,1,3,1,7,02,00, , ,3, , ,03
15060,1,1,3,1,7,03,00, , ,3, , ,02
15061,1,2,3,2,7,04,30, , ,3, , ,02
15061,1,1,4,2,7,04,30, , ,3, , ,05
15062,1,1,3,1,7,02,00, ,2, , , ,02
15063,1,1,3,2,7,04,00, , ,3, , ,02
15064,1,1,4,3,7,05,00, , ,3, , ,08
15065,1,1,3,3,7,01,00, , ,3, , ,01
15066,1,1,2,1,7,02,00, , ,3, , ,02
15067,1,1,3,1,7,06,00, , ,3, , ,02
15068,1,1,4,2,7,02,00, , ,3, , ,06
15069,1,1,3,1,7,02,00, ,2, , , ,02
15070,1,1,3,1,7,00,30, , ,3, , ,99
15071,1,1,3,1,7,01,00,1, ,3, , ,03
15072,1,2,3,1,7,02,00, ,2, , , ,02
15072,1,1,3,2,7,02,00, , ,3, , ,06
15073,1,1,3,1,7,01,00, , ,3, , ,03
15074,1,1,3,2,7,04,00,1, ,3, , ,01
15075,1,1,2,3,7,03,00, , ,3, , ,02
15075,1,2,2,3,7,02,30, , ,3, , ,02
15076,1,2,3,1,5,04,00, , ,3, , ,01
15076,1,1,2,2,5,04,00, ,2,3, , ,01
15077,1,1,3,1,7,05,00, , ,3, , ,02
15078,1,1,4,2,7,02,00, ,2, ,4, ,99
15079,1,1,3,3,7,05,00,1,2,3, , ,05
15080,1,2,3,2,7,04,00,1,2,3, , ,05
15080,1,1,3,2,7,03,00,1,2,3, , ,05
15081,1,1,3,2,3,02,00, , ,3, , ,05
15082,1,1,2,1,7,08,00, ,2, , , ,01
15083,1,1,3,2,7,10,00,1,2,3, , ,01
15084,1,1,3,2,7,05,00, ,2,3, , ,05
15085,1,1,4,1,7,04,00,1, , , , ,05
15086,1,2,4,2,7,03,00, , ,3, , ,13
15086,1,1,3,2,7,03,00, ,2,3, , ,05
15087,1,1,3,1,2,02,00, , ,3, , ,01
15088,1,1,3,1,7,04,00,1, ,3, , ,04
15089,1,1,2,1,1,02,00, ,2, , , ,01
15090,1,1,3,1,2,02,00, , ,3, , ,03
15091,1,1,3,1,7,03,00, , ,3, , ,04
15092,1,2,4,1,1,01,00, , ,3, , ,01
15092,1,1,4,1,7,01,00,1, ,3, , ,01
15093,1,1,3,1,7,02,00, , ,3, , ,01
15094,1,2,3,2,4,01,00, , ,3, , ,01
15094,1,1,3,2,4,02,00, ,2, , , ,02
15095,1,1,2,1,2,02,00, , ,3, , ,02
15096,1,1,4,1,7,01,00,1, , , , ,15
15097,1,1,4,1,7,02,00, , , ,4, ,04
15098,1,1,3,1,3,00,30, , , ,4, ,04
15099,1,1,4,1,7,06,00,1,2,3, , ,07
15100,1,3,2,1,7,00,30, , , ,4, ,04
15100,1,2,3,1,7,00,30, , , ,4, ,04
15100,1,1,2,3,7,02,00, , , ,4, ,02
15101,1,1,4,1,7,12,00,1,2,3, , ,06
15102,1,1,2,2,7,04,00,1,2,3, , ,03
15103,1,1,3,2,5,01,00, , ,3, , ,03
15104,1,1,4,1,7,02,00, , ,3, , ,04
15105,1,1,4,1,7,03,00, ,2, , , ,06
15106,1,1,3,2,2,02,00, ,2,3, , ,01
15107,1,1,4,1,1,04,00,1, ,3, , ,15
15109,1,1,9,1,7,02,00, , ,3, , ,99
15110,1,1,4,1,7,00,30, , ,3, , ,30
15111,1,1,2,2,7,12,00,1,2,3, , ,03
15112,1,1,2,1,7,02,00,1, ,3, , ,02
15114,1,1,4,1,7,02,00, , ,3, , ,18
15115,1,1,3,2,7,02,00,1, ,3, , ,01
15116,1,1,4,3,7,01,30, ,2, , , ,06
15117,1,2,3,1,7,04,00, , ,3,4, ,02
15117,1,1,4,2,7,04,00, , ,3,4, ,05
15118,1,1,4,1,7,08,00, , ,3,4, ,06
15119,1,1,3,1,7,07,00, ,2,3, , ,04
15121,1,1,2,2,7,08,00,1,2,3, , ,01
15122,1,1,3,1,7,05,00, , ,3, , ,03
15123,1,1,3,1,7,04,00, , ,3, , ,08
15125,1,1,3,2,7,12,00,1,2,3, , ,07
15127,1,1,3,1,7,06,00, , ,3, , ,02
15128,1,2,3,2,7,00,30, , ,3, , ,03
15128,1,1,4,2,7,03,00, ,2, , , ,10
15129,1,2,3,1,7,05,00, ,2,3, , ,03
15129,1,1,4,1,2,04,00,1, , , , ,13
15130,1,1,3,2,7,05,00, , ,3, , ,03
15131,1,1,3,1,7,08,00, ,2,3, , ,01
15131,1,2,4,1,7,03,00, ,2, , , ,06
15134,1,1,3,2,7,08,00,1,2,3, , ,01
15136,1,2,3,3,7,02,00,1, ,3, , ,01
15136,1,1,3,1,7,00,20,1, , , , ,02
15137,1,1,3,1,7,01,00, , ,3, , ,01
15138,1,1,4,1,7,12,00, ,2,3, , ,10
15138,1,2,3,1,7,03,00, , ,3, , ,02
15140,1,1,4,1,7,02,00, , ,3, , ,15
15141,1,1,3,1,7,02,00, , ,3, , ,02
15142,1,1,4,1,7,00,30, , ,3, , ,04
15143,1,1,4,2,7,02,00,1, , , , ,07
15144,1,1,3,2,7,03,00, , ,3, , ,01
15145,1,1,3,1,7,03,30, , ,3, , ,03
15146,1,1,3,1,7,10,00,1,2,3, , ,04
15147,1,1,3,2,7,05,00, ,2,3, , ,08
15149,1,1,3,2,7,03,00, , ,3, , ,06
15150,1,1,3,3,7,04,00, ,2,3, , ,02
15150,1,2,3,2,7,00,30, , ,3, , ,04
15151,1,1,3,1,7,03,00, , ,3, , ,03
15152,1,1,4,1,7,01,00, ,2,3, , ,15
15153,1,1,3,4,7,01,00, , ,3, , ,01
15154,1,1,4,1,7,02,00, ,2, , , ,05
15155,1,1,3,1,7,00,30, , ,3, , ,04
15156,1,1,3,2,7,04,00, ,2,3, , ,04
15158,1,1,2,2,7,02,00, , ,3, , ,04
15160,1,1,3,2,7,03,00, , ,3, , ,05
15161,1,1,4,1,7,02,00, , ,3, , ,99
15162,1,1,3,2,7,05,00,1,2,3, , ,02
15163,1,1,3,2,7,03,00, , ,3, , ,04
15164,1,2,3,1,7,04,00, , ,3, , ,03
15164,1,1,3,1,7,10,00,1,2,3, , ,03
15165,1,1,3,2,7,05,00, ,2,3, , ,02
15167,1,1,2,1,7,03,00, , ,3, , ,02
15168,1,1,3,2,7,03,00, , ,3, , ,12
15169,1,1,4,1,7,02,00, ,2,3, , ,10
15171,1,1,3,1,7,01,00, , ,3, , ,01
15172,1,1,3,3,7,06,00,1, ,3, , ,01
15173,1,2,2,3,7,03,00, , ,3, , ,04
15173,1,1,2,3,7,03,00,1,2, , , ,01
15174,1,1,3,1,7,05,30, , ,3, , ,02
15175,1,1,3,3,7,04,00,1, ,3, , ,01
15176,1,1,2,3,7,00,30, , ,3, , ,02
15177,1,2,3,2,7,02,00, , ,3, , ,08
15177,1,1,3,2,7,02,00, , ,3, , ,02
15178,1,1,3,1,7,05,00, , ,3, , ,03
15179,1,1,3,4,7,08,00,1,2,3, , ,02
15180,1,1,4,1,4,03,00, ,2, , , ,02
15180,1,2,3,2,7,15,00,1,2,3,4, ,03
15181,1,1,3,2,7,04,00, , ,3, , ,05
15182,1,1,2,3,7,12,00,1,2,3, , ,01
15182,1,2,3,2,7,01,00, , ,3, , ,03
15183,1,1,3,2,7,08,00, ,2,3, , ,02
15184,1,2,3,2,7,02,00, , ,3, , ,05
15184,1,1,3,2,7,01,00,1, ,3, , ,01
15185,1,3,3,2,2,01,00, , ,3, , ,05
15185,1,2,3,2,7,03,00,1, ,3, , ,02
15185,1,1,3,1,4,02,00,1, , , , ,10
15187,1,1,3,2,7,02,05, , ,3, , ,05
15188,1,2,3,2,7,02,00, , ,3, , ,05
15188,1,1,3,2,7,03,00,1, ,3, , ,01
15190,1,3,3,1,7,04,00,1, ,3, , ,06
15190,1,2,3,2,7,02,00, , ,3, , ,06
15190,1,1,3,1,7,01,00,1,2, , , ,04
15191,1,3,3,4,7,03,00,1, ,3, , ,06
15191,1,2,3,4,7,03,00, ,2,3, , ,06
15191,1,1,3,1,7,01,00, , ,3, , ,04
15192,1,1,2,3,7,01,00, , ,3, , ,05
15193,1,1,2,2,7,01,00, , ,3, , ,03
15193,1,2,2,2,7,01,00, , ,3, , ,03
15194,1,1,2,2,7,02,00, ,2,3, , ,02
15195,1,3,4,2,4,01,00, , ,3, , ,07
15195,1,2,3,1,7,02,00, , ,3, , ,04
15195,1,1,3,2,7,12,00,1,2,3, , ,02
15196,1,1,3,1,5,04,00,1,2, , , ,02
15197,1,1,4,1,7,03,00, , ,3, , ,06
15198,1,1,4,1,7,02,00, , ,3, , ,15
15199,1,1,3,3,7,02,00, , , ,4, ,03
15200,1,2,3,1,7,05,00,1,2,3, , ,07
15200,1,1,3,4,7,05,00, ,2,3, , ,03
15201,1,2,3,2,1,00,30, , ,3, , ,08
15201,1,1,2,3,3,01,00, ,2, , , ,06
15202,1,1,3,4,7,06,00,1,2,3, , ,01
15203,1,1,4,1,7,02,00,1, ,3, , ,08
15204,1,1,3,2,7,03,00,1, ,3, , ,01
15204,1,2,4,1,1,02,00, , ,3, , ,14
15206,1,1,4,2,7,02,00,1, ,3, , ,15
15207,1,3,2,4,7,02,00, , ,3, , ,03
15207,1,2,2,4,7,02,00, , ,3, , ,03
15207,1,1,1,4,7,02,00, , ,3, , ,03
15208,1,1,3,2,7,01,00, , ,3, , ,05
15209,1,2,3,1,7,02,00,1, ,3, , ,02
15209,1,1,2,1,7,01,00,1, , , , ,01
15210,1,1,2,2,7,01,00, , ,3, , ,04
15211,1,1,3,1,7,05,00,1,2,3, , ,02
15212,1,1,2,3,7,07,00, ,2,3, , ,01
15212,1,2,3,2,7,08,00, ,2,3, , ,04
15213,1,1,2,3,7,08,00,1,2,3, , ,04
15213,1,2,3,1,7,02,00, , ,3, , ,02
15214,1,2,3,1,7,01,00,1,2,3, , ,02
15214,1,1,4,1,2,01,00, , ,3, , ,15
15215,1,1,3,1,7,02,00, , ,3, , ,01
15216,1,1,3,4,7,03,00, ,2,3, , ,07
15217,1,1,2,1,7,00,45, , ,3, , ,06
15217,1,2,2,1,3,02,00, , ,3, , ,03
15218,1,2,3,1,7,01,00, , ,3, , ,04
15218,1,1,3,3,7,04,30, ,2,3, , ,04
15219,1,1,3,3,7,02,00, , ,3, , ,01
15220,1,1,4,2,7,05,00, ,2,3, , ,10
15221,1,1,3,3,7,00,30, , ,3, , ,02
15222,1,1,4,1,7,01,00, , ,3, , ,18
15223,1,1,2,3,7,03,00, ,2,3, , ,03
15224,1,1,3,2,7,03,00, , ,3, , ,01
15225,1,1,4,1,7,03,00, ,2,3, , ,10
15226,1,2,3,2,7,01,30,1,2,3, , ,04
15226,1,1,3,2,7,00,30, ,2, , , ,05
15227,1,1,3,1,5,02,00,1, ,3, , ,03
15228,1,1,3,1,7,00,30,1, , , , ,10
15229,1,1,4,2,7,02,00, ,2, , , ,10
15230,1,1,4,2,7,02,00, , ,3, , ,05
15231,1,1,2,2,7,12,00,1,2,3, , ,02
15232,1,1,2,3,7,12,00,1,2,3, , ,03
15232,1,2,3,2,7,09,00, ,2,3, , ,03
15233,1,4,3,2,7,02,00, , ,3, , ,04
15233,1,3,3,3,7,04,00, , ,3, , ,04
15233,1,2,3,1,7,03,00, ,2, , , ,06
15233,1,1,3,2,7,02,00, ,2, , , ,07
15233,1,5,3,2,7,99,99, , , , , ,02
15234,1,2,2,1,7,06,00, , ,3, , ,03
15234,1,1,2,1,7,04,00, , ,3, , ,13
15235,1,1,4,1,7,03,00, , ,3, , ,14
15236,1,1,3,1,7,03,00,1, ,3, , ,03
15237,1,1,3,3,7,02,00, , ,3, , ,02
15238,1,1,3,3,7,04,00, , ,3, , ,02
15239,1,2,4,1,7,03,00, , ,3, , ,13
15239,1,1,3,2,7,06,00,1, ,3, , ,07
15240,1,1,2,2,7,03,00, , ,3, , ,02
15240,1,2,2,2,7,03,00, , ,3, , ,01
15241,1,1,3,4,4,02,00, , ,3, , ,01
15241,1,2,3,2,7,03,00, , ,3, , ,02
15243,1,1,4,1,7,04,00,1,2,3, , ,20
15243,1,2,2,3,7,00,30, ,2, , , ,08
15244,1,1,2,2,7,03,00, , ,3, , ,02
15245,1,1,2,5,7,04,00, ,2,3, , ,02
15246,1,1,3,1,7,02,00, , ,3, , ,08
15246,1,2,4,1,2,01,00,1, , , , ,10
15247,1,1,3,1,7,08,00, ,2,3, , ,01
15247,1,2,3,2,7,03,00, , ,3, , ,02
15249,1,1,3,2,7,01,00, , ,3, , ,10
15250,1,2,2,2,7,02,00, , ,3, , ,04
15250,1,1,2,3,7,02,00, , ,3, , ,04
